id,code,craneid,lock_time,unlock_time,lock,unlock,loader_name,lock_block,unlock_block,move_path,update_time,raw_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683634A3-7F32-4DA8-9C27-BA999852C828,MSCU368599,3,2021-05-03 23:53,2021-05-03 23:54,"{""id"":""9A16344D-334D-439B-9A47-81FC30752502"",""action"":0,""crane_id"":3,""action_time"":""2021-05-03 23:53:15"",""location"":""{""lat"":45.48479433333333,""lon"":-73.55728783333333,""alt"":22.2,""utc"":1620085995000,""quality"":""rtk"",""satellites"":12}""}","{""id"":""BFF2D0A7-6879-4B10-AED3-5262A8913EAB"",""action"":1,""crane_id"":3,""action_time"":""2021-05-03 23:54:09"",""location"":""{""lat"":45.484660166666664,""lon"":-73.5570195,""alt"":25.7,""utc"":1620086047000,""quality"":""rtk-float"",""satellites"":12}""}",Reach Stacker 1,OUT_OF_BLOCK,A32_7D,"[{""lat"":45.48479433333333,""lng"":-73.5572875},{""lat"":45.484807333333336,""lng"":-73.55727316666666},{""lat"":45.48481916666667,""lng"":-73.5572595},{""lat"":45.48483016666667,""lng"":-73.557239},{""lat"":45.4848385,""lng"":-73.55720916666667},{""lat"":45.4848485,""lng"":-73.55718333333333},{""lat"":45.484859,""lng"":-73.55716483333333},{""lat"":45.484843,""lng"":-73.557168},{""lat"":45.484813333333335,""lng"":-73.5571685},{""lat"":45.48479483333333,""lng"":-73.55717166666666},{""lat"":45.48477466666667,""lng"":-73.557177},{""lat"":45.484756833333336,""lng"":-73.55718216666666},{""lat"":45.484742,""lng"":-73.55718316666666},{""lat"":45.484727,""lng"":-73.55718066666667},{""lat"":45.48471166666667,""lng"":-73.557177},{""lat"":45.484696,""lng"":-73.55716383333333},{""lat"":45.48468166666667,""lng"":-73.557146},{""lat"":45.484671166666665,""lng"":-73.55712133333333},{""lat"":45.484664,""lng"":-73.55709583333334},{""lat"":45.48466416666667,""lng"":-73.55707216666667},{""lat"":45.484660833333336,""lng"":-73.5570485},{""lat"":45.4846575,""lng"":-73.557028},{""lat"":45.4846605,""lng"":-73.55702066666667}]",2021-05-03 23:54,"{""positive"":{""count"":155,""code"":""MSCU368599"",""data"":[{""uuid"":""BD89C4A1-9673-4DC7-A1A7-5C21072E18B5"",""filePath"":""/home/Raymont/pipeline/Crop/3/2021-05-03/2021-05-03_23-53-15_17776_0_MSCU368599.jpg"",""rpath"":""3/2021-05-03/2021-05-03_23-53-15_17776_0_MSCU368599.jpg"",""bucketName"":""raymont-pictures"",""topic"":""raymont-message"",""time"":""2021-05-03_23-53-15"",""camera_id"":3,""con_number"":""MSCU368599"",""top"":760.577880859375,""left"":1359.856201171875,""width"":819.9642944335938,""height"":819.9642944335938,""location"":{""lat"":""45.48479433333333"",""lon"":""-73.55728783333333"",""alt"":""22.2""}},{""uuid"":""A8F592A9-1A42-4178-84B5-24BAC8C49964"",""filePath"":""/home/Raymont/pipeline/Crop/3/2021-05-03/2021-05-03_23-54-05_18788_0_MSCU368599.jpg"",""rpath"":""3/2021-05-03/2021-05-03_23-54-05_18788_0_MSCU368599.jpg"",""bucketName"":""raymont-pictures"",""topic"":""raymont-message"",""time"":""2021-05-03_23-54-05"",""camera_id"":3,""con_number"":""MSCU368599"",""top"":1034.712646484375,""left"":1360.8341064453125,""width"":881.6207275390625,""height"":881.6207275390625,""location"":{""lat"":""45.4846605"",""lon"":""-73.55701916666666"",""alt"":""25.8""}}]},""uuid"":""683634A3-7F32-4DA8-9C27-BA999852C828"",""lock"":{""id"":""9A16344D-334D-439B-9A47-81FC30752502"",""action"":0,""crane_id"":3,""action_time"":""2021-05-03 23:53:15"",""location"":{""lat"":45.48479433333333,""lon"":-73.55728783333333,""alt"":22.2,""utc"":1620085995000,""quality"":""rtk"",""satellites"":12}},""unlock"":{""id"":""BFF2D0A7-6879-4B10-AED3-5262A8913EAB"",""action"":1,""crane_id"":3,""action_time"":""2021-05-03 23:54:09"",""location"":{""lat"":45.484660166666664,""lon"":-73.5570195,""alt"":25.7,""utc"":1620086047000,""quality"":""rtk-float"",""satellites"":12}},""type"":0,""craneId"":3,""cameraId"":3,""lockTime"":""2021-05-03 23:53:15"",""unlockTime"":""2021-05-03 23:54:09""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77AE34CC-DC5D-491E-AA17-90ED972480D0,CAIU728075,3,2021-05-03 23:49,2021-05-03 23:51,"{""id"":""DA248489-C7CA-461B-AD14-8157B9F42DD1"",""action"":0,""crane_id"":3,""action_time"":""2021-05-03 23:49:32"",""location"":""{""lat"":45.484093333333334,""lon"":-73.5566555,""alt"":23.1,""utc"":1620085771000,""quality"":""rtk"",""satellites"":12}""}","{""id"":""A4E5861B-4BDF-43E0-BE93-C7C768920AA7"",""action"":1,""crane_id"":3,""action_time"":""2021-05-03 23:51:17"",""location"":""{""lat"":45.484382833333335,""lon"":-73.55633716666667,""alt"":24.9,""utc"":1620085875000,""quality"":""rtk"",""satellites"":12}""}",Reach Stacker 1,OUT_OF_BLOCK,A34_6C,"[{""lat"":45.484093333333334,""lng"":-73.5566555},{""lat"":45.48409816666667,""lng"":-73.55667366666667},{""lat"":45.4841115,""lng"":-73.55669183333333},{""lat"":45.48412233333333,""lng"":-73.556713},{""lat"":45.48412716666667,""lng"":-73.5567455},{""lat"":45.48412366666667,""lng"":-73.556776},{""lat"":45.484118,""lng"":-73.556794},{""lat"":45.48413383333333,""lng"":-73.55677716666666},{""lat"":45.4841495,""lng"":-73.55676483333333},{""lat"":45.4841695,""lng"":-73.556757},{""lat"":45.48419333333333,""lng"":-73.55675133333334},{""lat"":45.48421833333333,""lng"":-73.556747},{""lat"":45.48424466666667,""lng"":-73.556743},{""lat"":45.48426966666667,""lng"":-73.55673583333333},{""lat"":45.484296,""lng"":-73.55673333333333},{""lat"":45.4843225,""lng"":-73.55673066666667},{""lat"":45.48434683333333,""lng"":-73.55672566666667},{""lat"":45.48436866666667,""lng"":-73.55671583333333},{""lat"":45.484387166666664,""lng"":-73.55670366666666},{""lat"":45.48440083333333,""lng"":-73.55668933333334},{""lat"":45.484409166666666,""lng"":-73.556674},{""lat"":45.484410833333335,""lng"":-73.55663933333334},{""lat"":45.484406666666665,""lng"":-73.556613},{""lat"":45.48440216666667,""lng"":-73.55659133333333},{""lat"":45.4844015,""lng"":-73.55657033333334},{""lat"":45.4844,""lng"":-73.55654583333333},{""lat"":45.484396333333336,""lng"":-73.55651633333333},{""lat"":45.48439233333333,""lng"":-73.55648383333333},{""lat"":45.484391,""lng"":-73.55645083333333},{""lat"":45.48439066666667,""lng"":-73.55642383333333},{""lat"":45.48438616666667,""lng"":-73.55640433333333},{""lat"":45.484383666666666,""lng"":-73.5563815},{""lat"":45.4843805,""lng"":-73.55635816666667},{""lat"":45.4843825,""lng"":-73.5563385},{""lat"":45.484382,""lng"":-73.556337}]",2021-05-03 23:51,"{""positive"":{""count"":678,""code"":""CAIU728075"",""data"":[{""uuid"":""DB585D65-A2F7-4A7D-B965-C9924F57DAE5"",""filePath"":""/home/Raymont/pipeline/Crop/3/2021-05-03/2021-05-03_23-50-46_14798_0_CAIU728075.jpg"",""rpath"":""3/2021-05-03/2021-05-03_23-50-46_14798_0_CAIU728075.jpg"",""bucketName"":""raymont-pictures"",""topic"":""raymont-message"",""time"":""2021-05-03_23-50-46"",""camera_id"":3,""con_number"":""CAIU728075"",""top"":783.2984619140625,""left"":2895.030029296875,""width"":879.8052368164062,""height"":879.8052368164062,""location"":{""lat"":""45.484382"",""lon"":""-73.556344"",""alt"":""25.5""}},{""uuid"":""B1A2A885-5555-43E5-9649-71E0AC1AB6C5"",""filePath"":""/home/Raymont/pipeline/Crop/3/2021-05-03/2021-05-03_23-50-11_14110_0_CAIU728075.jpg"",""rpath"":""3/2021-05-03/2021-05-03_23-50-11_14110_0_CAIU728075.jpg"",""bucketName"":""raymont-pictures"",""topic"":""raymont-message"",""time"":""2021-05-03_23-50-11"",""camera_id"":3,""con_number"":""CAIU728075"",""top"":707.33447265625,""left"":2906.129150390625,""width"":933.870849609375,""height"":933.870849609375,""location"":{""lat"":""45.48426966666667"",""lon"":""-73.55673583333333"",""alt"":""27.4""}}]},""uuid"":""77AE34CC-DC5D-491E-AA17-90ED972480D0"",""lock"":{""id"":""DA248489-C7CA-461B-AD14-8157B9F42DD1"",""action"":0,""crane_id"":3,""action_time"":""2021-05-03 23:49:32"",""location"":{""lat"":45.484093333333334,""lon"":-73.5566555,""alt"":23.1,""utc"":1620085771000,""quality"":""rtk"",""satellites"":12}},""unlock"":{""id"":""A4E5861B-4BDF-43E0-BE93-C7C768920AA7"",""action"":1,""crane_id"":3,""action_time"":""2021-05-03 23:51:17"",""location"":{""lat"":45.484382833333335,""lon"":-73.55633716666667,""alt"":24.9,""utc"":1620085875000,""quality"":""rtk"",""satellites"":12}},""type"":0,""craneId"":3,""cameraId"":3,""lockTime"":""2021-05-03 23:49:32"",""unlockTime"":""2021-05-03 23:51:17""}
E6B2AEBB-5B47-4817-9664-A1ECDCB57455,MSDU762726,3,2021-05-03 23:45,2021-05-03 23:47,""{""id"":""4F93671C-CB8D-4AA3-A42F-6D6EF9B71A4B"",""action"":0,""crane_id"":3,""action_time"":""2021-05-03 23:45:12"",""location"":""{""lat"":45.48577616666667,""lon"":-73.55746,""alt"":22.6,""utc"":1620085511000,""quality"":""rtk"",""satellites"":12}""}","{""id"":""9B36D4FC-8FB1-46BB-9559-8A2E3C98304D"",""action"":1,""crane_id"":3,""action_time"":""2021-05-03 23:47:50"",""location"":""{""lat"":45.48437116666667,""lon"":-73.55640566666666,""alt"":24.4,""utc"":1620085668000,""quality"":""rtk"",""satellites"":12}""}",Reach Stacker 1,OUT_OF_BLOCK,A16_2D,"[{""lat"":45.48577616666667,""lng"":-73.55745983333334},{""lat"":45.48577433333333,""lng"":-73.55743983333333},{""lat"":45.485772,""lng"":-73.557415},{""lat"":45.485769,""lng"":-73.557386},{""lat"":45.485764833333334,""lng"":-73.557355},{""lat"":45.48575916666667,""lng"":-73.557325},{""lat"":45.48575,""lng"":-73.5572945},{""lat"":45.48573716666667,""lng"":-73.55726466666667},{""lat"":45.48572766666667,""lng"":-73.55727933333333},{""lat"":45.4857295,""lng"":-73.55725816666667},{""lat"":45.4857325,""lng"":-73.55723183333333},{""lat"":45.485738833333336,""lng"":-73.55721083333333},{""lat"":45.485717333333334,""lng"":-73.55722833333333},{""lat"":45.4856905,""lng"":-73.55723383333333},{""lat"":45.48567216666667,""lng"":-73.55723283333333},{""lat"":45.48565083333333,""lng"":-73.55723066666667},{""lat"":45.485628166666665,""lng"":-73.5572245},{""lat"":45.485605166666666,""lng"":-73.5572205},{""lat"":45.48558383333334,""lng"":-73.5572145},{""lat"":45.4855635,""lng"":-73.55720716666667},{""lat"":45.4855425,""lng"":-73.55719633333334},{""lat"":45.485519833333335,""lng"":-73.55718216666666},{""lat"":45.48549366666666,""lng"":-73.557173},{""lat"":45.485466333333335,""lng"":-73.5571605},{""lat"":45.4854375,""lng"":-73.55714966666666},{""lat"":45.485408,""lng"":-73.5571375},{""lat"":45.485378833333336,""lng"":-73.5571255},{""lat"":45.48535183333333,""lng"":-73.55711366666667},{""lat"":45.48532483333334,""lng"":-73.55710283333333},{""lat"":45.485299,""lng"":-73.55710116666667},{""lat"":45.48527433333334,""lng"":-73.55709983333334},{""lat"":45.485248166666665,""lng"":-73.55709433333334},{""lat"":45.485223,""lng"":-73.55709583333334},{""lat"":45.485199333333334,""lng"":-73.5570945},{""lat"":45.48517533333333,""lng"":-73.55709066666667},{""lat"":45.485152,""lng"":-73.557089},{""lat"":45.48512866666667,""lng"":-73.55708866666667},{""lat"":45.48510483333333,""lng"":-73.557091},{""lat"":45.48508316666667,""lng"":-73.55708566666667},{""lat"":45.4850615,""lng"":-73.55708183333333},{""lat"":45.48503933333333,""lng"":-73.557084},{""lat"":45.48501783333333,""lng"":-73.55708583333333},{""lat"":45.484996333333335,""lng"":-73.55708933333334},{""lat"":45.48497416666667,""lng"":-73.55709},{""lat"":45.484950833333336,""lng"":-73.55709316666666},{""lat"":45.48492733333333,""lng"":-73.55709933333333},{""lat"":45.484904,""lng"":-73.55710483333333},{""lat"":45.4848815,""lng"":-73.55711283333333},{""lat"":45.48485816666667,""lng"":-73.55711583333333},{""lat"":45.4848355,""lng"":-73.55712183333333},{""lat"":45.48481433333333,""lng"":-73.5571265},{""lat"":45.48479366666667,""lng"":-73.55712516666667},{""lat"":45.484774,""lng"":-73.55712466666667},{""lat"":45.48475466666667,""lng"":-73.557129},{""lat"":45.4847355,""lng"":-73.557135},{""lat"":45.484716666666664,""lng"":-73.55713783333333},{""lat"":45.484697833333335,""lng"":-73.5571425},{""lat"":45.48468033333333,""lng"":-73.55714666666667},{""lat"":45.48466333333333,""lng"":-73.55715083333334},{""lat"":45.484645666666665,""lng"":-73.55715333333333},{""lat"":45.484627333333336,""lng"":-73.55715316666667},{""lat"":45.4846095,""lng"":-73.55715266666667},{""lat"":45.484592166666665,""lng"":-73.557153},{""lat"":45.484576,""lng"":-73.5571525},{""lat"":45.48456066666667,""lng"":-73.55715416666666},{""lat"":45.484537833333334,""lng"":-73.55715333333333},{""lat"":45.48451816666667,""lng"":-73.557151},{""lat"":45.4844915,""lng"":-73.55714216666667},{""lat"":45.48447616666667,""lng"":-73.55713066666667},{""lat"":45.484461,""lng"":-73.55711366666667},{""lat"":45.48444766666667,""lng"":-73.55709283333333},{""lat"":45.484433833333334,""lng"":-73.55707566666666},{""lat"":45.484426666666664,""lng"":-73.557052},{""lat"":45.484416333333336,""lng"":-73.557033},{""lat"":45.4844055,""lng"":-73.55701383333333},{""lat"":45.4844015,""lng"":-73.556989},{""lat"":45.484396333333336,""lng"":-73.55696616666667},{""lat"":45.484393833333336,""lng"":-73.55694},{""lat"":45.48439166666667,""lng"":-73.55691283333333},{""lat"":45.4843935,""lng"":-73.556884},{""lat"":45.48439783333333,""lng"":-73.55685716666666},{""lat"":45.484405833333334,""lng"":-73.55683033333334},{""lat"":45.484412666666664,""lng"":-73.55680183333334},{""lat"":45.484416,""lng"":-73.5567715},{""lat"":45.4844195,""lng"":-73.55674333333333},{""lat"":45.4844175,""lng"":-73.55671516666666},{""lat"":45.48441483333333,""lng"":-73.55668666666666},{""lat"":45.48441016666666,""lng"":-73.55665816666667},{""lat"":45.48440516666667,""lng"":-73.55663383333334},{""lat"":45.484399833333335,""lng"":-73.55660233333333},{""lat"":45.484396333333336,""lng"":-73.55657416666666},{""lat"":45.484393833333336,""lng"":-73.556542},{""lat"":45.4843905,""lng"":-73.55651183333333},{""lat"":45.484387166666664,""lng"":-73.556482},{""lat"":45.484384,""lng"":-73.55645883333334},{""lat"":45.48438,""lng"":-73.55643883333333},{""lat"":45.48437366666667,""lng"":-73.55642},{""lat"":45.48437116666667,""lng"":-73.5564055}]",2021-05-03 23:47,"{""positive"":""{""count"":96,""code"":""MSDU762726"",""data"":[""{""uuid"":""076FCD65-3EB2-4129-B8C2-D31C4F6E623F"",""filePath"":""/home/Raymont/pipeline/Crop/3/2021-05-03/2021-05-03_23-47-43_11138_0_MSDU762726.jpg"",""rpath"":""3/2021-05-03/2021-05-03_23-47-43_11138_0_MSDU762726.jpg"",""bucketName"":""raymont-pictures"",""topic"":""raymont-message"",""time"":""2021-05-03_23-47-43"",""camera_id"":3,""con_number"":""MSDU762726"",""top"":682.3106689453125,""left"":2811.675537109375,""width"":747.2554931640625,""height"":747.2554931640625,""location"":""{""lat"":""45.48437116666667"",""lon"":""-73.55640633333333"",""alt"":""24.6""}""}","{""uuid"":""51531E42-885F-425F-80DA-6A4EB1C58E86"",""filePath"":""/home/Raymont/pipeline/Crop/3/2021-05-03/2021-05-03_23-45-55_8990_0_MSDU762726.jpg"",""rpath"":""3/2021-05-03/2021-05-03_23-45-55_8990_0_MSDU762726.jpg"",""bucketName"":""raymont-pictures"",""topic"":""raymont-message"",""time"":""2021-05-03_23-45-55"",""camera_id"":3,""con_number"":""MSDU762726"",""top"":617.0722045898438,""left"":2937.83349609375,""width"":902.1663818359375,""height"":902.1663818359375,""location"":""{""lat"":""45.485738833333336"",""lon"":""-73.55721083333333"",""alt"":""27.4""}""}""]}","""uuid"":""E6B2AEBB-5B47-4817-9664-A1ECDCB57455"",""lock"":""{""id"":""4F93671C-CB8D-4AA3-A42F-6D6EF9B71A4B"",""action"":0,""crane_id"":3,""action_time"":""2021-05-03 23:45:12"",""location"":""{""lat"":45.48577616666667,""lon"":-73.55746,""alt"":22.6,""utc"":1620085511000,""quality"":""rtk"",""satellites"":12}""}","""unlock"":""{""id"":""9B36D4FC-8FB1-46BB-9559-8A2E3C98304D"",""action"":1,""crane_id"":3,""action_time"":""2021-05-03 23:47:50"",""location"":""{""lat"":45.48437116666667,""lon"":-73.55640566666666,""alt"":24.4,""utc"":1620085668000,""quality"":""rtk"",""satellites"":12}""}","""type"":0,""craneId"":3,""cameraId"":3,""lockTime"":""2021-05-03 23:45:12"",""unlockTime"":""2021-05-03 23:47:50""}",,,,,,,,,,,,,,,,,,,,,,,,,
145CB8A9-1D2C-4C44-987D-1096788ED31E,BEAU582416,3,2021-05-03 23:40,2021-05-03 23:43,"{""id"":""85372072-9ACF-43E3-8BB8-FFC93E588DA4"",""action"":0,""crane_id"":3,""action_time"":""2021-05-03 23:40:49"",""location"":""{""lat"":45.484367666666664,""lon"":-73.55640783333334,""alt"":24.4,""utc"":1620085249000,""quality"":""rtk"",""satellites"":12}""}","{""id"":""2FDD9CFF-DC77-4D68-A4F5-4E55C1C7E2BE"",""action"":1,""crane_id"":3,""action_time"":""2021-05-03 23:43:47"",""location"":""{""lat"":45.486124,""lon"":-73.55737016666667,""alt"":22.6,""utc"":1620085426000,""quality"":""rtk"",""satellites"":12}""}",Reach Stacker 1,OUT_OF_BLOCK,A34_7A,"[{""lat"":45.484367666666664,""lng"":-73.55640766666667},{""lat"":45.484371833333334,""lng"":-73.55642716666667},{""lat"":45.4843765,""lng"":-73.55644716666667},{""lat"":45.48437966666667,""lng"":-73.55647},{""lat"":45.484383333333334,""lng"":-73.55649433333333},{""lat"":45.484387166666664,""lng"":-73.55651783333333},{""lat"":45.48439033333333,""lng"":-73.5565395},{""lat"":45.484394333333334,""lng"":-73.5565605},{""lat"":45.484399,""lng"":-73.55658183333334},{""lat"":45.48440166666666,""lng"":-73.556605},{""lat"":45.484409,""lng"":-73.556633},{""lat"":45.48441433333333,""lng"":-73.55666216666667},{""lat"":45.48442433333334,""lng"":-73.5566885},{""lat"":45.48443316666667,""lng"":-73.55671616666666},{""lat"":45.484436,""lng"":-73.55674816666667},{""lat"":45.48443066666667,""lng"":-73.556775},{""lat"":45.484444333333336,""lng"":-73.55677316666667},{""lat"":45.48446116666667,""lng"":-73.55678233333333},{""lat"":45.4844725,""lng"":-73.5568045},{""lat"":45.48449,""lng"":-73.556835},{""lat"":45.484499,""lng"":-73.55685},{""lat"":45.484505,""lng"":-73.55687616666667},{""lat"":45.484509333333335,""lng"":-73.5568955},{""lat"":45.48450966666667,""lng"":-73.55691616666667},{""lat"":45.4845105,""lng"":-73.556941},{""lat"":45.48451033333333,""lng"":-73.55697033333334},{""lat"":45.4845085,""lng"":-73.557},{""lat"":45.4845035,""lng"":-73.55702716666667},{""lat"":45.484496166666666,""lng"":-73.55705516666667},{""lat"":45.48448783333333,""lng"":-73.55708666666666},{""lat"":45.484486,""lng"":-73.55711983333333},{""lat"":45.48449516666667,""lng"":-73.55714883333333},{""lat"":45.48451133333333,""lng"":-73.55717333333334},{""lat"":45.48453116666666,""lng"":-73.5571755},{""lat"":45.48454483333333,""lng"":-73.5571815},{""lat"":45.4845655,""lng"":-73.55718433333334},{""lat"":45.484589166666666,""lng"":-73.55718366666666},{""lat"":45.48460266666667,""lng"":-73.55718083333333},{""lat"":45.484616833333334,""lng"":-73.55717833333334},{""lat"":45.4846315,""lng"":-73.55718},{""lat"":45.484647,""lng"":-73.55718183333333},{""lat"":45.48466283333333,""lng"":-73.55717733333333},{""lat"":45.484677833333336,""lng"":-73.55717416666667},{""lat"":45.484693,""lng"":-73.55717083333333},{""lat"":45.484707666666665,""lng"":-73.557169},{""lat"":45.48472266666667,""lng"":-73.55717266666667},{""lat"":45.484738166666666,""lng"":-73.5571725},{""lat"":45.48475416666667,""lng"":-73.55717083333333},{""lat"":45.48477033333333,""lng"":-73.55716866666667},{""lat"":45.4847855,""lng"":-73.55715983333333},{""lat"":45.48480166666667,""lng"":-73.55715266666667},{""lat"":45.4848175,""lng"":-73.55714666666667},{""lat"":45.484834,""lng"":-73.55714},{""lat"":45.48484916666666,""lng"":-73.55713066666667},{""lat"":45.484866833333335,""lng"":-73.55712316666667},{""lat"":45.4848855,""lng"":-73.55711533333333},{""lat"":45.48490566666667,""lng"":-73.557107},{""lat"":45.48492733333333,""lng"":-73.55709916666666},{""lat"":45.48494816666667,""lng"":-73.55709033333333},{""lat"":45.484969666666665,""lng"":-73.55708483333333},{""lat"":45.48499183333333,""lng"":-73.55708383333334},{""lat"":45.48501383333333,""lng"":-73.55708316666667},{""lat"":45.48503616666667,""lng"":-73.55708283333334},{""lat"":45.485057833333336,""lng"":-73.5570865},{""lat"":45.485079,""lng"":-73.55708933333334},{""lat"":45.485100833333334,""lng"":-73.55709166666666},{""lat"":45.48512316666667,""lng"":-73.55709066666667},{""lat"":45.48514616666667,""lng"":-73.55709083333333},{""lat"":45.485169666666664,""lng"":-73.55708816666667},{""lat"":45.48519433333333,""lng"":-73.55708766666666},{""lat"":45.4852195,""lng"":-73.5570855},{""lat"":45.485243833333335,""lng"":-73.55707466666667},{""lat"":45.48527,""lng"":-73.557066},{""lat"":45.48529666666666,""lng"":-73.55705916666666},{""lat"":45.485323,""lng"":-73.55704933333334},{""lat"":45.48534983333333,""lng"":-73.55703616666666},{""lat"":45.485376,""lng"":-73.5570235},{""lat"":45.48540416666667,""lng"":-73.55701233333333},{""lat"":45.48543016666667,""lng"":-73.55699916666667},{""lat"":45.48545883333333,""lng"":-73.55699466666667},{""lat"":45.485489,""lng"":-73.5569875},{""lat"":45.485518,""lng"":-73.55697933333333},{""lat"":45.485548666666666,""lng"":-73.556979},{""lat"":45.485580166666665,""lng"":-73.55697633333334},{""lat"":45.48561,""lng"":-73.556974},{""lat"":45.485639,""lng"":-73.55697266666667},{""lat"":45.48566816666667,""lng"":-73.55697433333333},{""lat"":45.485695666666665,""lng"":-73.556977},{""lat"":45.485722,""lng"":-73.55698333333333},{""lat"":45.48574466666667,""lng"":-73.5569865},{""lat"":45.4857625,""lng"":-73.556993},{""lat"":45.48577616666667,""lng"":-73.55699883333334},{""lat"":45.48579016666667,""lng"":-73.55700116666667},{""lat"":45.485817833333336,""lng"":-73.55701},{""lat"":45.485835,""lng"":-73.55701566666667},{""lat"":45.485853666666664,""lng"":-73.55701833333333},{""lat"":45.485873,""lng"":-73.55702433333333},{""lat"":45.48589333333334,""lng"":-73.5570265},{""lat"":45.485914666666666,""lng"":-73.55702466666666},{""lat"":45.4859375,""lng"":-73.55702483333333},{""lat"":45.48596116666667,""lng"":-73.55702483333333},{""lat"":45.485986,""lng"":-73.557031},{""lat"":45.48601166666667,""lng"":-73.55703766666667},{""lat"":45.48603633333333,""lng"":-73.5570455},{""lat"":45.486057833333334,""lng"":-73.55706316666667},{""lat"":45.4860765,""lng"":-73.557085},{""lat"":45.486090833333336,""lng"":-73.55711283333333},{""lat"":45.48610333333333,""lng"":-73.55714033333334},{""lat"":45.48611183333333,""lng"":-73.55716716666667},{""lat"":45.486116833333334,""lng"":-73.55719433333333},{""lat"":45.48611916666667,""lng"":-73.55722},{""lat"":45.48612116666666,""lng"":-73.55724333333333},{""lat"":45.486122333333334,""lng"":-73.55726483333333},{""lat"":45.48612283333333,""lng"":-73.55728483333333},{""lat"":45.48612166666667,""lng"":-73.5573155},{""lat"":45.486123,""lng"":-73.557336},{""lat"":45.48612266666667,""lng"":-73.5573565},{""lat"":45.486124,""lng"":-73.55737016666667}]",2021-05-03 23:43,"{""positive"":""{""count"":760,""code"":""BEAU582416"",""data"":[""{""uuid"":""E0F28B1F-2DE5-4999-87E9-754E927FD753"",""filePath"":""/home/Raymont/pipeline/Crop/3/2021-05-03/2021-05-03_23-40-49_2866_0_BEAU582416.jpg"",""rpath"":""3/2021-05-03/2021-05-03_23-40-49_2866_0_BEAU582416.jpg"",""bucketName"":""raymont-pictures"",""topic"":""raymont-message"",""time"":""2021-05-03_23-40-49"",""camera_id"":3,""con_number"":""BEAU582416"",""top"":890.2520751953125,""left"":2854.948974609375,""width"":801.291015625,""height"":801.291015625,""location"":""{""lat"":""45.484367666666664"",""lon"":""-73.55640783333334"",""alt"":""24.4""}""}","{""uuid"":""8CE574B7-6470-45A5-86D5-088F4672FCC0"",""filePath"":""/home/Raymont/pipeline/Crop/3/2021-05-03/2021-05-03_23-42-51_5302_0_BEAU582416.jpg"",""rpath"":""3/2021-05-03/2021-05-03_23-42-51_5302_0_BEAU582416.jpg"",""bucketName"":""raymont-pictures"",""topic"":""raymont-message"",""time"":""2021-05-03_23-42-51"",""camera_id"":3,""con_number"":""BEAU582416"",""top"":765.2947998046875,""left"":2884.04736328125,""width"":955.9526977539062,""height"":955.9526977539062,""location"":""{""lat"":""45.48529666666666"",""lon"":""-73.55705916666666"",""alt"":""25.9""}""}""]}","""uuid"":""145CB8A9-1D2C-4C44-987D-1096788ED31E"",""lock"":""{""id"":""85372072-9ACF-43E3-8BB8-FFC93E588DA4"",""action"":0,""crane_id"":3,""action_time"":""2021-05-03 23:40:49"",""location"":""{""lat"":45.484367666666664,""lon"":-73.55640783333334,""alt"":24.4,""utc"":1620085249000,""quality"":""rtk"",""satellites"":12}""}","""unlock"":""{""id"":""2FDD9CFF-DC77-4D68-A4F5-4E55C1C7E2BE"",""action"":1,""crane_id"":3,""action_time"":""2021-05-03 23:43:47"",""location"":""{""lat"":45.486124,""lon"":-73.55737016666667,""alt"":22.6,""utc"":1620085426000,""quality"":""rtk"",""satellites"":12}""}","""type"":0,""craneId"":3,""cameraId"":3,""lockTime"":""2021-05-03 23:40:49"",""unlockTime"":""2021-05-03 23:43:47""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
